Personal ID,prolific_pid,age,gender,educ_choice,country,languages,occupation_major,lit_genres_choice,movie_genres_choice,news_freq,news_source_choice,remembered_headlines,num_dc_rem,num_cb_rem,question,clickability,interest,familiarity,credibility,emotion_choice,is_cb,is_descr,is_mystery,is_documentary,topic
R_8YPmMTD1qblZxYQ,0,45 - 54,Женский,Бакалавриат,Казахстан ,Казахский,Экономист ,"Романтика,Комедия,Документальная литература","Романтика,Комедия,Документальные фильмы",Раз в день,Онлайн новостные сайты (уточните),Токаев высказался о часовом поясе,0,1,cb_s1,3,3,3,3,Надежда,1,0,0,1,science
R_8YPmMTD1qblZxYQ,0,45 - 54,Женский,Бакалавриат,Казахстан ,Казахский,Экономист ,"Романтика,Комедия,Документальная литература","Романтика,Комедия,Документальные фильмы",Раз в день,Онлайн новостные сайты (уточните),Токаев высказался о часовом поясе,0,1,dc_s2,4,4,4,4,Любопытство,0,1,0,1,science
R_8v0T1VXeJJ8BCRs,0,25 - 34,Мужской,Магистратура,Казақстан,Казахский,Доктор,Другое (уточните),"Фэнтези,Научная фантастика,Комедия",Раз в день,Instagram,1,0,0,cb_p1,1,1,1,1,Не вызывает эмоции,1,0,0,0,politics
R_8v0T1VXeJJ8BCRs,0,25 - 34,Мужской,Магистратура,Казақстан,Казахский,Доктор,Другое (уточните),"Фэнтези,Научная фантастика,Комедия",Раз в день,Instagram,1,0,0,dc_p2,1,1,1,1,Не вызывает эмоции,0,1,0,0,politics
R_8v0T1VXeJJ8BCRs,0,25 - 34,Мужской,Магистратура,Казақстан,Казахский,Доктор,Другое (уточните),"Фэнтези,Научная фантастика,Комедия",Раз в день,Instagram,1,0,0,dc_e1,1,1,1,1,Не вызывает эмоции,0,1,0,0,entertainment
R_8v0T1VXeJJ8BCRs,0,25 - 34,Мужской,Магистратура,Казақстан,Казахский,Доктор,Другое (уточните),"Фэнтези,Научная фантастика,Комедия",Раз в день,Instagram,1,0,0,cb_e2,1,1,1,1,Не вызывает эмоции,1,0,0,0,entertainment
R_8v0T1VXeJJ8BCRs,0,25 - 34,Мужской,Магистратура,Казақстан,Казахский,Доктор,Другое (уточните),"Фэнтези,Научная фантастика,Комедия",Раз в день,Instagram,1,0,0,cb_h1,7,1,1,1,Не вызывает эмоции,1,0,0,0,health
R_8v0T1VXeJJ8BCRs,0,25 - 34,Мужской,Магистратура,Казақстан,Казахский,Доктор,Другое (уточните),"Фэнтези,Научная фантастика,Комедия",Раз в день,Instagram,1,0,0,dc_h2,1,3,1,1,Любопытство,0,1,0,0,health
R_8v0T1VXeJJ8BCRs,0,25 - 34,Мужской,Магистратура,Казақстан,Казахский,Доктор,Другое (уточните),"Фэнтези,Научная фантастика,Комедия",Раз в день,Instagram,1,0,0,dc_s1,1,1,1,1,Не вызывает эмоции,0,1,0,0,science
R_8v0T1VXeJJ8BCRs,0,25 - 34,Мужской,Магистратура,Казақстан,Казахский,Доктор,Другое (уточните),"Фэнтези,Научная фантастика,Комедия",Раз в день,Instagram,1,0,0,cb_s2,1,1,1,1,Не вызывает эмоции,1,0,0,0,science
R_2TbBtPJ3LQOY0Dv,0,45 - 54,Мужской,Магистратура,Казахстан ,Казахский русский,Экономика и юриспруденции ,Другое (уточните),Криминал,Раз в день,Онлайн новостные сайты (уточните),Токаев корнавирус поведение потепление про Марс ,1,1,cb_p1,7,5,6,4,Любопытство,1,0,0,0,politics
R_2TbBtPJ3LQOY0Dv,0,45 - 54,Мужской,Магистратура,Казахстан ,Казахский русский,Экономика и юриспруденции ,Другое (уточните),Криминал,Раз в день,Онлайн новостные сайты (уточните),Токаев корнавирус поведение потепление про Марс ,1,1,dc_p2,6,7,3,4,Любопытство,0,1,0,0,politics
R_2TbBtPJ3LQOY0Dv,0,45 - 54,Мужской,Магистратура,Казахстан ,Казахский русский,Экономика и юриспруденции ,Другое (уточните),Криминал,Раз в день,Онлайн новостные сайты (уточните),Токаев корнавирус поведение потепление про Марс ,1,1,dc_e1,3,4,3,3,Любопытство,0,1,0,0,entertainment
R_2TbBtPJ3LQOY0Dv,0,45 - 54,Мужской,Магистратура,Казахстан ,Казахский русский,Экономика и юриспруденции ,Другое (уточните),Криминал,Раз в день,Онлайн новостные сайты (уточните),Токаев корнавирус поведение потепление про Марс ,1,1,cb_e2,7,5,6,3,Злость,1,0,0,0,entertainment
R_2TbBtPJ3LQOY0Dv,0,45 - 54,Мужской,Магистратура,Казахстан ,Казахский русский,Экономика и юриспруденции ,Другое (уточните),Криминал,Раз в день,Онлайн новостные сайты (уточните),Токаев корнавирус поведение потепление про Марс ,1,1,cb_h1,7,7,2,3,Страх,1,0,0,0,health
R_2TbBtPJ3LQOY0Dv,0,45 - 54,Мужской,Магистратура,Казахстан ,Казахский русский,Экономика и юриспруденции ,Другое (уточните),Криминал,Раз в день,Онлайн новостные сайты (уточните),Токаев корнавирус поведение потепление про Марс ,1,1,dc_h2,4,5,7,4,Надежда,0,1,0,0,health
R_2TbBtPJ3LQOY0Dv,0,45 - 54,Мужской,Магистратура,Казахстан ,Казахский русский,Экономика и юриспруденции ,Другое (уточните),Криминал,Раз в день,Онлайн новостные сайты (уточните),Токаев корнавирус поведение потепление про Марс ,1,1,dc_s1,6,6,4,2,Любопытство,0,1,0,0,science
R_2TbBtPJ3LQOY0Dv,0,45 - 54,Мужской,Магистратура,Казахстан ,Казахский русский,Экономика и юриспруденции ,Другое (уточните),Криминал,Раз в день,Онлайн новостные сайты (уточните),Токаев корнавирус поведение потепление про Марс ,1,1,cb_s2,4,4,1,2,Другое (уточните),1,0,0,0,science
R_2HnKwZhlNDlZtco,0,18-24,Мужской,Бакалавриат,Казахстан,"Русский, узбекский",Экономика,"Криминал,Комедия,Документальная литература","Криминал,Комедия,Документальные фильмы",Раз в 2 недели,Instagram,про коронавирус в казахстане,0,1,cb_p1,1,5,5,4,Не вызывает эмоции,1,0,0,1,politics
R_2HnKwZhlNDlZtco,0,18-24,Мужской,Бакалавриат,Казахстан,"Русский, узбекский",Экономика,"Криминал,Комедия,Документальная литература","Криминал,Комедия,Документальные фильмы",Раз в 2 недели,Instagram,про коронавирус в казахстане,0,1,dc_p2,1,5,7,3,Злость,0,1,0,1,politics
